,user_id,actual,predicted_ranking,precision
1459,1792,"[  841266   898063   919534   962229  1015974  1075368  1106523  5569230
 15452812   837904   848136   859075   865948   898392   921293   955518
   987947  1079136  9526770 15716072 15925334   976114  1023160  1062128
  6534077  1039156 12582260]","[ 1134483  1088910  1028422  1048237  9653535  1106117  9652066 12692328
  1026945  1055403  9483647  1013245  1125391  6513810   873044   927382
  1138677  1101980   941939   876948   995311  1001475   849274  1072049
  1038985  1082454  1115553   939860   831557   825006  1067606  6533765
  1082185   996070   882305   866871  1027168  1012587   878996  5707857
  1029743  1106523  5569230   916122   844179  1044078  1126899  1070820
  1127831]",0.6
1460,1793,[900185 959343],"[ 6979437  1091926   901656   823576   819969   856210   947427 13008065
   958601  1055044  5567325   888543  5564850  5571261  1033372   967144
  1027216  1083548   850768 13007435  6514011   824977   896666 13007846
   985055   857736   879506  1004054   939860  1082212  5569074   877210
  1075796  1031419  1118036   880780  1119112   959482   843418 10456625
  7025490   990897   892728   867272   925145   956672  1131830  1023466
  9570062   862070]",0.6
1461,1794,"[12487897   866211   881249   903800   954994  1027168  1106523  1127108
  1127831  8019522  8118508  9881592 12130522 15511627]","[  993838   922847   886103  7442505 13133916  1068865   975651   915459
 13213271   823365  1037417  1041688  1016800  5568489  1085138   973890
   962991   950030   946839  1099164   912301 13512017  1015548  9527327
   993826  1085920  1048237   992151  9523058   862010  5590695   829291
  1110695  1023815  1093217   988791   942525  5592610   939900  1096458
   907625 12648296   899019  9836106   926905   829001  8020166  9553397
   924667 12301100]",0.6
1462,1795,"[  834103   935546  1041119 13987135  1070820  7409974  7410220 15798066
 16809597  1109238 17168855   906262   866227  1033707 13190283 15927189
   850841   909714 16733625  5995609   999891  1008032  1099487  9835773
   823721   825313   832678   833025   844991   845208   855441   867668
   873178   878775   896809   897306   938700   955288   964262   973861
   976955   977867   990656   990688   995785  1013321  1020962  1049372
  1050851  1067820  1073426  1094736  1104343  1125943  5567148  6463727
 13213084 15927622  1039840  1138189   946699  1013928  9337280  1104475
  8090521   881101   890536   856166  5978656  9395106 10456354 13512760
  5569327   825753   842930   884597   907397   911502   936792   977199
   993441  1022859  6463367  7151824  8181555 12523947 12524005 15452761
   949616   862349   997988 10284972  5568509  1015597  1110042 10148545
   908504   867188  1014948  1018670  1095645  1097239  1124695  9487385
 14025442 15831147   961979  1085604  1019078  1023466  1039156  1104205
  1111786  1125199  8090440 12695508   986912   914318  9677484  8358895
  1073825 13072854   828516   838369   847982  1082185 10356393 15927265
 15927524 16218323   831965   893811   902238   903325   910745   930118
   947146   947326   969725   989830   990297  1037451  1058543  1067606
  1070702  1075313  1098844  5574108  6979803  9881666 10285186 12330794
   846032   852600   853197   873169   912166   916487   975613   999563
   999973  1007148  1019011  1020156  1118074  1135460  5584027  5585635
  5585639  5587502  5587837  5588121  9297474  9836622 13008459 13417139
 13512639 13513210   951071]","[  902377   820486  9831469  1124971   927028   974766   963339   949257
  1088683  8069336  1038985  1137383   973181  8019765   918046   858102
  1111786  5573375  1083446  1104649   903763  1035584   971957   995816
  1098815  9190318  1094262   941295   831557  9392700  9835451   880377
 13876914  6039859 12385373  9707340  1091520  1056212   963971   944486
  1031087  8358933  1085846  1093571  8020166   914577   910109 13189726
   898958 12731432]",0.6
1463,1796,"[ 6534178   838186   843346   868868   883404   924770   926025   929309
   937555   942525   983584   997202  1002787  1010029  1029743  1054567
  1062728  1071342  1084310  1110292  5566716  6391436  7167687  9832160
 15452435 15452705 15717057 15741580 15926827]","[ 1131634  1048445   897083  1058404   972191  1139915  1051071   949257
  1042765  1021715  8090539   830203  7441180   873056  6463483  1002178
  7409907   914188  7166861   837751  7168026  7442180  8090545   884945
   940766  1001702 12262778   957063   941361 12810391   910151   847573
   993638   968072   998119   874972   983584   907631  5569845  6034857
   901062   852856   986912  5568378  1081177  1106523   844179  5707857
  1029743]",0.6
1464,1797,"[  824180   829621   842407   843656   874617   879988   927019  1011736
  1052975  1087376  1100125  6534821  9245106   826597   828278   829645
   834484   848071   850159   859426   872791   894968   904766   943837
   961554   971507   971922  1000488  1007512  1009820  1010676  1022254
  1026118  1037720  1038437  1054080  1067890  1083070  1096932  1101721
  1104224  1116821  6034857  6978979  7024830  7025114  9676742 10149303
 16053142 17249072   836964   859191   866227   873654   900993   908181
   922127   932529   981601  1024306  1048833  1053282  1086238  1112825
  8291322 12731685 16806893   859075   894414   904973   938700   949373
   950638   952254   995785  1059969 14111326   849809   854852   860776
   878634   878996   904833   911609   936924   938566   955075   955893
   981760   983710  1007191  1029743  1044275  1047486  1055646  1075214
  1082185  1121676  1133664  1135432  1135476  5568378  6633244  8293896
  8357533 13213402 15926886 18024556   850020   862349   868082   900802
   962568   999063  1027569  1096120 12301475 16809348 16809378]","[  930385  1052975   842423  1101858   908504   988736  9392700  8249371
   851188  1040511   964734  1000542  1024051  1104649   854900  1127470
   906830  8019916   975649  8019216   894124   998236   865992   952806
  1090507   983106  1104205   941515  1115098  7167687   956486 12946027
   869047  5567502  1110057  5588161  1004945   995628   845265  1037337
   907631   999779   972143  1014948   910673   836445  1018007  1128240
   902377  8090509]",0.6
1465,1799,"[ 833715  835300  942305  971504  998119 1026118 1037863 1051781 1095421
 1113588 1117514]","[ 1003487  1068451  1069256  1118120  1020823  1048237  6534552   953180
  1132956  1012701 10198378  1083446 13910163  1028230  1097661   969725
   906830   939907  7147145  1016800  7025204   870195   983659  1119993
  8292955  7168739 10344586   905353   853037   925178  1016276  6552565
 12949590  1085920   891654  9527325  1018809  9881592  1077745   992151
   939860  1097001  1107538  1101173 12812474  1067695  6463826  9487606
  1134152   827667]",0.6
1466,1800,"[  845196   867650   884344   890610   906658   908531   948793  1058997
  1071027  1082185  1104146  5570467  5570882  5575861  6533608  7025094
  7409982 12523992 15596966 15741058]","[ 1079419   842423  5566800  1114811  9655678   909800  1037135  1098435
  1002787  1067695   918046   991932  6904775   949345   845163  1036699
  1127470  1044487  6904830   862535   874563  1083022   944172   895311
   901976  1132956  1037417  1109192   904493 13003092   948832  5590613
  5591103   949023  1113651  9884698  1057124  5592931   934809  1036093
   912147   991024  1136848  1074223  5590695  9296957   917427  1086483
  1135253  1026946]",0.6
1467,1801,[  974838   838221   921744   951102   951703 15596094],"[ 1055403   873324  9297055  1063594   912860  1028715   870826   976835
  1007929  5569074   890610  1005186  5707857  1029743  1106523  5569230
   916122   844179  1044078  1126899  1070820  1127831   866211  8090521
   878996  8090537  5569471  1004906   854852   899624   986912   933835
  1075368  6533765  1081177  6034857  5585510   965267   834117   940947
   983584 12810393   913210   874972  5569845  5568378   999858   908318
   985999]",0.6
1468,1802,"[  880000   885290   898554   913459   916654   976065   986947   991951
  1009128  1017896  1040693  1048068  1077069  1101653  1113274  1127838
  1136848  6514305  6533182  9677152  9707010 12524365]","[  908314  1074040   910151   969866  8203710  1020623   944172   974336
  1001277  6443350  1065860 13416117   944588 10198378  1085637  1088979
   849129  6602697  5995101  1125077   969039  1039224   990256  9859133
   894124   895680   987615   856326  1117358  1002418   942151  1028891
 12757653  1125199  1079482   958233   939636   855488   956486   950638
  1081262  9859017  9392700  7166862   903183 10456568  8203834  1001702
  1048237 12172240]",0.6
1469,1803,"[  976978 15717058   826690   850944   866215   909887   939860  1025911
  1039964  1072787  6396351   864267   953359   954284   955403  1013615
  1041796  1111032  1131384  1131574  1138292  7443069 13841744 13945244
 16058554   997349   859676   907869   920674   923438   927409   944065
   946344  1008234  1022827  1025326  1053176  1101560  9396694   903133
   946681   977884   987021  1062583  1074333  9296851 12781975   826860
   849100   931860  1005637  1012899  1028421  1033814  5567950  6391451
  6602348  6979579 10456451 10457447 13911303 15573904]","[  831587   939860   849559  8249559  8020044  9420354   998270  1082141
   860248   894447  1101010  6632283  5707857  1029743  1106523  5569230
   916122   844179  1044078  1126899  1070820  1127831   866211  1005186
  8090521   878996  8090537  5569471  1004906   854852   899624   986912
   933835  1075368  6533765  1081177  6034857  5585510   965267   834117
   940947   983584 12810393   913210   874972  5569845  5568378   999858
   908318   985999]",0.6
1470,1804,"[  825541   871252   993560  1024306  1041826  1093658 12757203  6534178
  1032873  7025114 13158809   937626  1029743  1125219  9856740   826120
   866436   871097   945774   995242  1026623  1112957  6553237  9677236
   935393   998828  1132948  6551913   871332   883737   896611   900697
   903463   905913   961554   975214  1050229  1092371  9445919   946094
  1044299  1106872   862799   870211   899624   913785   923672   945385
   946273   948622   967994   989249  1011259  1016537  1032458  1043301
  1061339  1101449  1103705  1126294  5569471  6034249  7155863  9245467
  9883862 10457241 12731571 15777806 15964293 15973034]","[  834993   846811   943892   979674   831063   916143  9803433   929018
  9884484  9884675   908283   885697  1101932  1036093   834516   820486
  1091383  6463483  1069256  1101822  9553170   871514  5569309   962229
  1016298  1002735   896804   941515   920426  1030577 12456474   996679
   961024   854133  1003487  1076187  6514259 13072793  1067494   926905
   917438   941797   995916  8019273  5569074  1054567   932420   923169
   826239   849066]",0.6
1471,1805,[15716530  1108094  1005186  1063207   873550],"[  839208  1056620  1018822  5567601  7167945  1068957 10149656  6391517
  1092120   919534  1034081   896666  6552438   967041 10457591   948640
   924667  1090676   902037  1063594   964734   949784   921763 12731714
  1017325  1073426 12648296  1125077   895478   924531  9297461  1097661
  1118547  6534480  1044188   839192  5565187   982537   944534   992650
   823255   962717  9677424  1070304  8249063   892978  1136524   949257
   842769   935646]",0.6
1472,1806,"[ 1007136   833715   839094   893018   930009   955012   960732  1029743
  1048462  1055646  1076875  1098708  1126899  6602729 10285144 12385624
 15596140   857697   863655   865456   923295   945998   970698   998119
  1051323  1110142 15596998   821556  1013572  1043971  1060193  6602697
  9522352  9836148 13039088 13382462  1091365   885766  6632935  1043663
   839419   888275   913106   990004  1018600  1094955  1096036]","[ 1036939  1122844  7152319  1102250  1014732  7166861  9836353  6395907
  6904613  9420107 13910669  1055472   979674   880530   974766  8019902
 13158064   859987   862318  7467024   937791  7462562 12731543  1131382
   962991   821825  1080821   986021  1038684  1038692  1040183   868548
  1119112  1056836   995358   994685  1090507   933238   972437  1139493
   823266   941515   858419   910095  7409907   842264  1087695   991874
   885697  1059922]",0.6
